,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Class
723,0.0,14.0,971696.0,971813.0,949.0,43.0,118.0,76361.0,59.0,106.0,1687.0,1.0,0.0,80.0,0.0,0.4206,0.1197,0.0083,0.3256,0.9915,1.0,2.9773,1.1461,2.0682,0.8803,-0.3714,0.9999,1.0
724,2.0,8.0,448681.0,448720.0,137.0,18.0,39.0,18013.0,121.0,143.0,1687.0,0.0,1.0,200.0,0.0024,0.4145,0.1539,0.0036,0.3333,1.0,1.0,2.1367,0.7782,1.5911,0.8461,0.0272,0.3882,1.0
725,23.0,32.0,893638.0,893649.0,63.0,10.0,11.0,7769.0,111.0,140.0,1350.0,0.0,1.0,40.0,0.0341,0.3636,0.8182,0.0067,0.9,1.0,1.0,1.7993,0.9542,1.0414,0.1818,-0.0366,0.2051,1.0
726,1244.0,1281.0,57715.0,57763.0,649.0,110.0,71.0,61937.0,85.0,117.0,1360.0,0.0,1.0,40.0,0.1162,0.6346,0.7708,0.0272,0.3364,0.6761,1.0,2.8122,1.5682,1.6812,0.2292,-0.2544,0.9999,1.0
727,1392.0,1415.0,1215744.0,1215749.0,82.0,23.0,6.0,10827.0,123.0,141.0,1630.0,1.0,0.0,100.0,0.2638,0.287,0.2174,0.0141,1.0,0.8333,0.0,1.9138,1.3617,0.6990000000000001,-0.7826,0.0315,0.223,1.0
728,1362.0,1372.0,4443762.0,4443777.0,114.0,14.0,15.0,12808.0,102.0,124.0,1666.0,0.0,1.0,40.0,0.3529,0.24,0.6667,0.006,0.7143,1.0,1.0,2.0569,1.0,1.1761,0.3333,-0.1223,0.266,1.0
729,1329.0,1334.0,1682919.0,1682947.0,89.0,16.0,28.0,10584.0,110.0,134.0,1356.0,0.0,1.0,40.0,0.0325,0.3643,0.1786,0.0037,0.3125,1.0,1.0,1.9494,0.6990000000000001,1.4472,0.8214,-0.0709,0.2532,1.0
730,51.0,64.0,661248.0,661284.0,297.0,59.0,43.0,34779.0,110.0,127.0,1353.0,0.0,1.0,70.0,0.0754,0.3654,0.3611,0.0096,0.2203,0.8372,1.0,2.4728,1.1139,1.5563,0.6389,-0.0852,0.7512,1.0
731,654.0,661.0,1465420.0,1465433.0,55.0,13.0,13.0,6302.0,107.0,126.0,1354.0,0.0,1.0,40.0,0.966,0.3956,0.5385,0.0052,0.5385,1.0,1.0,1.7404,0.8451,1.1139,0.4615,-0.1048,0.1965,1.0
732,1155.0,1172.0,430639.0,430674.0,260.0,34.0,42.0,27974.0,96.0,119.0,1353.0,0.0,1.0,70.0,0.2675,0.563,0.4857,0.0126,0.5,0.8333,1.0,2.415,1.2305,1.5441,0.5143,-0.1594,0.8756,1.0
733,1569.0,1585.0,116177.0,116204.0,218.0,36.0,32.0,23865.0,93.0,124.0,1692.0,0.0,1.0,300.0,0.1265,0.4954,0.5926,0.0095,0.4444,0.8438,1.0,2.3385,1.2041,1.4314,0.4074,-0.1447,0.7037,1.0
734,452.0,922.0,4652868.0,4652894.0,6670.0,501.0,171.0,724380.0,85.0,134.0,1356.0,1.0,0.0,100.0,0.6401,0.4542,0.0553,0.3466,0.9381,0.1521,0.0,3.8241,2.6721,1.415,-0.9447,-0.1515,1.0,1.0
735,137.0,170.0,301492.0,301511.0,304.0,59.0,26.0,35778.0,111.0,126.0,1360.0,0.0,1.0,40.0,0.2015,0.5152,0.5758,0.0243,0.5593,0.7308,0.0,2.4829,1.5185,1.2787,-0.4242,-0.0805,0.8971,1.0
736,1673.0,1687.0,1891620.0,1891638.0,86.0,23.0,18.0,6442.0,28.0,101.0,1692.0,1.0,0.0,70.0,0.0059,0.6587,0.7778,0.0083,0.6087,1.0,1.0,1.9345,1.1461,1.2553,0.2222,-0.4148,0.41700000000000004,1.0
737,519.0,528.0,14524.0,14551.0,160.0,22.0,29.0,12173.0,70.0,86.0,1394.0,0.0,1.0,220.0,0.7446,0.3416,0.3333,0.0065,0.4091,0.9309999999999999,1.0,2.2041,0.9542,1.4314,0.6667,-0.4056,0.4025,1.0
738,23.0,43.0,2985008.0,2985026.0,170.0,42.0,20.0,19738.0,107.0,125.0,1364.0,0.0,1.0,40.0,0.0337,0.5278,0.9,0.0147,0.4762,0.9,0.0,2.2304,1.301,1.2553,-0.1,-0.0929,0.5951,1.0
739,158.0,177.0,587778.0,587795.0,146.0,38.0,22.0,19116.0,124.0,140.0,1387.0,0.0,1.0,40.0,0.2278,0.5479999999999999,0.8947,0.0137,0.5,0.7727,0.0,2.1644,1.2787,1.2305,-0.1053,0.0229,0.5345,1.0
740,1151.0,1162.0,866291.0,866302.0,85.0,14.0,11.0,10211.0,111.0,134.0,1396.0,0.0,1.0,120.0,0.3352,0.2975,1.0,0.0079,0.7857,1.0,0.5,1.9294,1.0414,1.0414,0.0,-0.0615,0.23,1.0
741,1164.0,1197.0,79360.0,79387.0,434.0,76.0,51.0,47440.0,97.0,127.0,1358.0,0.0,1.0,40.0,0.2371,0.5129,0.8182,0.0243,0.4342,0.5294,0.0,2.6375,1.5185,1.4314,-0.1818,-0.146,0.9806,1.0
742,1002.0,1021.0,28972.0,28984.0,128.0,29.0,16.0,13352.0,96.0,116.0,1360.0,0.0,1.0,40.0,0.4985,0.4386,0.6316,0.013999999999999999,0.6552,0.75,0.0,2.1072,1.2787,1.0792,-0.3684,-0.1851,0.3787,1.0
743,1398.0,1445.0,684296.0,684315.0,381.0,91.0,47.0,48528.0,111.0,143.0,1694.0,1.0,0.0,143.0,0.294,0.5734,0.4043,0.0277,0.5165,0.4043,0.0,2.5809,1.6721,1.2787,-0.5957,-0.0049,0.9809,1.0
744,1170.0,1182.0,61060.0,61074.0,126.0,12.0,14.0,14727.0,103.0,127.0,1353.0,0.0,1.0,185.0,0.2528,0.25,0.8571,0.0089,1.0,1.0,1.0,2.1004,1.0792,1.1461,0.1429,-0.0869,0.2901,1.0
745,49.0,82.0,313092.0,313218.0,2822.0,102.0,127.0,275539.0,79.0,124.0,1360.0,0.0,1.0,200.0,0.0721,0.3213,0.2619,0.0243,0.3235,0.9921,1.0,3.4506,1.5185,2.1004,0.7381,-0.2372,1.0,1.0
746,1379.0,1396.0,2128940.0,2128956.0,126.0,33.0,22.0,16498.0,116.0,148.0,1666.0,1.0,0.0,100.0,0.3241,0.5368,0.9412,0.0102,0.5152,0.7273,0.0,2.1004,1.2305,1.2041,-0.0588,0.0229,0.4498,1.0
747,15.0,32.0,1003575.0,1003594.0,132.0,18.0,20.0,14926.0,105.0,124.0,1387.0,0.0,1.0,40.0,0.0216,0.5913,0.8947,0.0123,0.9444,0.95,1.0,2.1206,1.2305,1.2787,0.1053,-0.1166,0.5345,1.0
748,1109.0,1144.0,401768.0,401951.0,4298.0,188.0,189.0,515942.0,6.0,148.0,1353.0,0.0,1.0,70.0,0.3089,0.32899999999999996,0.1913,0.0259,0.1862,0.9682,1.0,3.6333,1.5441,2.2624,0.8087,-0.0622,1.0,1.0
749,73.0,87.0,272159.0,272168.0,69.0,19.0,13.0,8813.0,118.0,141.0,1358.0,0.0,1.0,200.0,0.1075,0.4524,0.6429,0.0103,0.7368,0.6923,0.0,1.8389,1.1461,0.9542,-0.3571,-0.0022,0.2359,1.0
750,837.0,868.0,753061.0,753089.0,212.0,56.0,37.0,27232.0,119.0,142.0,1364.0,0.0,1.0,50.0,0.7273,0.7558,0.9032,0.0227,0.5536,0.7568,0.0,2.3263,1.4914,1.4472,-0.0968,0.0035,0.9775,1.0
751,1123.0,1133.0,94662.0,94672.0,73.0,11.0,10.0,6734.0,70.0,109.0,1694.0,0.0,1.0,60.0,0.6623,0.27,1.0,0.0059,0.9091,1.0,0.5,1.8633,1.0,1.0,0.0,-0.2793,0.2061,1.0
752,1427.0,1455.0,5897947.0,5897955.0,123.0,29.0,13.0,15711.0,117.0,141.0,1652.0,1.0,0.0,69.0,0.2385,0.4509,0.2857,0.017,0.9655,0.6154,0.0,2.0899,1.4472,0.9031,-0.7143,-0.0021,0.3725,1.0
753,0.0,17.0,889681.0,889721.0,247.0,46.0,61.0,31824.0,121.0,141.0,1353.0,0.0,1.0,70.0,0.0,0.6368,0.425,0.0126,0.3696,0.6557,1.0,2.3927,1.2305,1.6021,0.575,0.0066,0.9254,1.0
754,317.0,337.0,5082496.0,5082524.0,206.0,27.0,28.0,22484.0,95.0,127.0,1614.0,1.0,0.0,200.0,0.3928,0.6321,0.7143,0.0124,0.7407,1.0,1.0,2.3139,1.301,1.4472,0.2857,-0.1473,0.8479,1.0
755,344.0,353.0,2278012.0,2278020.0,46.0,10.0,8.0,5003.0,95.0,127.0,1354.0,1.0,0.0,80.0,0.5081,0.3611,0.8889,0.0066,0.9,1.0,0.0,1.6628,0.9542,0.9031,-0.1111,-0.1503,0.1773,1.0
756,1578.0,1592.0,178458.0,178484.0,168.0,36.0,29.0,18671.0,99.0,124.0,1692.0,0.0,1.0,300.0,0.1182,0.5385,0.5385,0.0083,0.3889,0.8965,1.0,2.2253,1.1461,1.415,0.4615,-0.1317,0.6015,1.0
757,610.0,625.0,529042.0,529057.0,172.0,15.0,16.0,19997.0,101.0,127.0,1387.0,0.0,1.0,40.0,0.8796,0.2356,1.0,0.0108,1.0,0.9375,0.5,2.2355,1.1761,1.1761,0.0,-0.0917,0.374,1.0
758,1064.0,1079.0,406616.0,406673.0,419.0,40.0,60.0,44609.0,97.0,119.0,1353.0,0.0,1.0,70.0,0.405,0.5099,0.2632,0.0111,0.375,0.95,1.0,2.6222,1.1761,1.7559,0.7368,-0.1682,0.9755,1.0
759,588.0,596.0,1751958.0,1751967.0,55.0,10.0,9.0,6243.0,96.0,127.0,1650.0,1.0,0.0,70.0,0.7127,0.2361,0.8889,0.0049,0.8,1.0,1.0,1.7404,0.9031,0.9542,0.1111,-0.1132,0.1773,1.0
760,127.0,147.0,152117.0,152274.0,1499.0,168.0,174.0,156200.0,90.0,119.0,1392.0,0.0,1.0,220.0,0.1825,0.5226,0.1274,0.0144,0.1191,0.9023,1.0,3.1758,1.301,2.1959,0.8726,-0.1859,1.0,1.0
761,381.0,425.0,2601604.0,2601606.0,82.0,44.0,4.0,10361.0,58.0,188.0,1374.0,0.0,1.0,40.0,0.5546,0.0682,0.0454,0.032,1.0,0.5,0.0,1.9138,1.6435,0.301,-0.9546,-0.0129,0.1934,1.0
762,0.0,13.0,235757.0,235999.0,1934.0,82.0,246.0,178741.0,11.0,127.0,1353.0,0.0,1.0,70.0,0.0,0.3853,0.0537,0.0096,0.1585,0.9837,1.0,3.2865,1.1139,2.3838,0.9463,-0.278,1.0,1.0
763,109.0,141.0,4025621.0,4025624.0,53.0,32.0,7.0,6578.0,84.0,159.0,1690.0,1.0,0.0,70.0,0.129,0.4479,0.0938,0.0189,1.0,0.4286,0.0,1.7243,1.5051,0.4771,-0.9063,-0.0304,0.2018,1.0
764,1181.0,1191.0,210828.0,210843.0,99.0,15.0,15.0,10868.0,92.0,140.0,1360.0,0.0,1.0,175.0,0.2485,0.34,0.6667,0.0074,0.6667,1.0,1.0,1.9956,1.0,1.1761,0.3333,-0.1424,0.266,1.0
765,1087.0,1119.0,80993.0,80996.0,64.0,32.0,7.0,9247.0,92.0,190.0,1692.0,1.0,0.0,70.0,0.6773,0.3333,0.0938,0.0189,1.0,0.4286,0.0,1.8062,1.5051,0.4771,-0.9063,0.1288,0.2018,1.0
766,1273.0,1283.0,167280.0,167335.0,313.0,33.0,58.0,29386.0,86.0,103.0,1353.0,0.0,1.0,185.0,0.1035,0.4309,0.1818,0.0074,0.303,0.9483,1.0,2.4955,1.0,1.7404,0.8182,-0.2665,0.8391,1.0
767,1598.0,1607.0,2932024.0,2932064.0,169.0,34.0,43.0,17673.0,85.0,120.0,1687.0,1.0,0.0,80.0,0.0948,0.5306,0.225,0.0053,0.2647,0.9302,1.0,2.2279,0.9542,1.6021,0.775,-0.183,0.5951,1.0
768,4.0,13.0,409986.0,410023.0,213.0,17.0,37.0,24476.0,96.0,134.0,1687.0,0.0,1.0,200.0,0.0047,0.3604,0.2432,0.0053,0.5294,1.0,1.0,2.3284,0.9542,1.5682,0.7568,-0.1023,0.5511,1.0
769,705.0,727.0,5071808.0,5071831.0,282.0,38.0,27.0,30746.0,77.0,126.0,1356.0,1.0,0.0,200.0,0.9277,0.4427,0.9565,0.0162,0.5789,0.8518,1.0,2.4502,1.3424,1.3617,0.0435,-0.1482,0.7955,1.0
770,1146.0,1223.0,3997970.0,3998180.0,3432.0,258.0,330.0,389429.0,92.0,143.0,1366.0,0.0,1.0,40.0,0.2094,0.7878,0.3667,0.0564,0.2984,0.6364,1.0,3.5356,1.8865,2.3222,0.6333,-0.1135,1.0,1.0
771,512.0,524.0,1261077.0,1261088.0,74.0,15.0,11.0,8292.0,93.0,132.0,1364.0,1.0,0.0,70.0,0.7507,0.4394,0.9167,0.0088,0.8,1.0,0.0,1.8692,1.0792,1.0414,-0.0833,-0.1246,0.2432,1.0
772,535.0,578.0,149538.0,149552.0,265.0,74.0,46.0,32153.0,114.0,134.0,1692.0,0.0,1.0,70.0,0.6324,0.5598,0.3256,0.0254,0.5811,0.3043,0.0,2.4232,1.6335,1.1461,-0.6744,-0.0521,0.8806,1.0
773,357.0,373.0,929482.0,929513.0,213.0,42.0,39.0,20512.0,80.0,118.0,1374.0,0.0,1.0,40.0,0.5196,0.5706,0.5161,0.0116,0.381,0.7949,1.0,2.3284,1.2041,1.4914,0.4839,-0.2476,0.7844,1.0
774,1164.0,1173.0,18324.0,18328.0,32.0,9.0,4.0,6356.0,191.0,207.0,1353.0,0.0,1.0,200.0,0.2661,0.1111,0.4444,0.0066,1.0,1.0,0.0,1.5051,0.9542,0.6021,-0.5556,0.5518,0.1449,1.0
775,1357.0,1373.0,5877663.0,5877670.0,52.0,20.0,8.0,6616.0,116.0,143.0,1652.0,1.0,0.0,69.0,0.3378,0.5357,0.4375,0.0097,0.8,0.875,0.0,1.716,1.2041,0.8451,-0.5625,-0.006,0.2195,1.0
776,273.0,298.0,473262.0,473272.0,94.0,30.0,18.0,11877.0,117.0,143.0,1366.0,0.0,1.0,40.0,0.3997,0.624,0.4,0.0183,0.8333,0.5556,0.0,1.9731,1.3979,1.0,-0.6,-0.0129,0.4138,1.0
777,556.0,564.0,1146657.0,1146672.0,108.0,12.0,15.0,11491.0,87.0,126.0,1626.0,0.0,1.0,120.0,0.6839,0.1,0.5333,0.0049,0.6667,1.0,1.0,2.0334,0.9031,1.1761,0.4667,-0.1688,0.2288,1.0
778,798.0,808.0,225718.0,225742.0,170.0,23.0,24.0,21545.0,118.0,141.0,1370.0,0.0,1.0,40.0,0.8204,0.2917,0.4167,0.0073,0.4348,1.0,1.0,2.2304,1.0,1.3802,0.5833,-0.0099,0.3977,1.0
779,237.0,262.0,95111.0,95180.0,714.0,79.0,78.0,65282.0,80.0,103.0,1692.0,0.0,1.0,300.0,0.2801,0.5861,0.3623,0.0148,0.3165,0.8846,1.0,2.8537,1.3979,1.8389,0.6377,-0.2857,0.9999,1.0
780,419.0,424.0,91039.0,91046.0,25.0,7.0,7.0,2576.0,99.0,110.0,1360.0,0.0,1.0,130.0,0.6162,0.2857,0.7143,0.0037,0.7143,1.0,1.0,1.3979,0.6990000000000001,0.8451,0.2857,-0.195,0.1441,1.0
781,71.0,79.0,471955.0,472005.0,230.0,22.0,50.0,23697.0,93.0,118.0,1353.0,0.0,1.0,185.0,0.105,0.425,0.16,0.0059,0.3636,1.0,1.0,2.3617,0.9031,1.699,0.84,-0.1951,0.6574,1.0
